cv_row_index,industry_group_slug,industry_branch_slug
1985,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1986,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1987,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1988,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1989,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1990,cntt,cntt-phan-cung-mang
1991,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1992,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1993,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1994,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1995,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1996,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1997,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1998,,
1999,san-xuat-qa-qc,san-xuat-thuc-pham
2000,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2001,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2002,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2003,,
2004,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2005,co-khi-che-tao,co-khi-che-tao-co-khi
2006,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2007,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2008,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2009,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2010,marketing-truyen-thong,marketing-bien-phien-dich
2011,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2012,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2013,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2014,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2015,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2016,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2017,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2018,marketing-truyen-thong,marketing-bien-phien-dich
2019,,
2020,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2021,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2022,,
2023,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2024,,
2025,,
2026,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2027,khach-san-nha-hang-du-lich,khach-san-khach-san
2028,,
2029,,
2030,thiet-ke-kien-truc,thiet-ke-my-thuat
2031,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2032,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2033,,
2034,bat-dong-san,bat-dong-san-moi-gioi
2035,van-tai-logistics,van-tai-logistics-kho-van
2036,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2037,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
2038,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2039,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2040,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2041,marketing-truyen-thong,marketing-tong-hop
2042,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2043,co-khi-che-tao,co-khi-che-tao-co-khi
2044,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2045,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2046,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2047,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2048,cntt,cntt-phat-trien-phan-mem
2049,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2050,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2051,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2052,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2053,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2054,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2055,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2056,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2057,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2058,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2059,san-xuat-qa-qc,san-xuat-thuc-pham
2060,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2061,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2062,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2063,van-tai-logistics,van-tai-giao-nhan
2064,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2065,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2066,co-khi-che-tao,co-khi-che-tao-co-khi
2067,,
2068,xay-dung,xay-dung-ky-su
2069,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2070,,
2071,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2072,,
2073,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2074,marketing-truyen-thong,marketing-bien-phien-dich
2075,,
2076,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2077,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2078,,
2079,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2080,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2081,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2082,van-tai-logistics,van-tai-giao-nhan
2083,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2084,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2085,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
2086,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2087,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2088,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2089,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2090,van-tai-logistics,van-tai-giao-nhan
2091,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2092,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2093,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2094,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2095,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2096,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2097,giao-duc-dao-tao,giao-duc-giang-day
2098,co-khi-che-tao,co-khi-che-tao-co-khi
2099,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2100,van-tai-logistics,van-tai-giao-nhan
2101,,
2102,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2103,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2104,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2105,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2106,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2107,,
2108,thiet-ke-kien-truc,thiet-ke-my-thuat
2109,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2110,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2111,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2112,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
2113,,
2114,van-tai-logistics,van-tai-giao-nhan
2115,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2116,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2117,,
2118,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2119,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2120,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2121,marketing-truyen-thong,marketing-bien-phien-dich
2122,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2123,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
2124,cntt,cntt-phat-trien-phan-mem
2125,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2126,,
2127,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2128,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
2129,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
2130,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2131,san-xuat-qa-qc,san-xuat-my-pham
2132,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2133,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2134,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2135,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
2136,marketing-truyen-thong,marketing-bien-phien-dich
2137,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2138,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2139,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2140,san-xuat-qa-qc,san-xuat-my-pham
2141,giao-duc-dao-tao,giao-duc-giang-day
2142,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2143,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2144,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2145,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2146,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2147,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
2148,,
2149,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2150,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2151,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2152,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2153,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2154,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2155,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
2156,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2157,,
2158,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2159,marketing-truyen-thong,marketing-bien-phien-dich
2160,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2161,,
2162,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2163,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
2164,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2165,marketing-truyen-thong,marketing-bien-phien-dich
2166,,
2167,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2168,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2169,y-te-duoc,y-te-duoc-y-te
2170,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2171,san-xuat-qa-qc,san-xuat-det-may
2172,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2173,,
2174,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2175,giao-duc-dao-tao,giao-duc-giang-day
2176,,
2177,,
2178,co-khi-che-tao,co-khi-che-tao-co-khi
2179,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2180,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2181,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2182,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2183,marketing-truyen-thong,marketing-bien-phien-dich
2184,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2185,giao-duc-dao-tao,giao-duc-giang-day
2186,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2187,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2188,,
2189,thiet-ke-kien-truc,thiet-ke-my-thuat
2190,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2191,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2192,,
2193,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2194,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2195,marketing-truyen-thong,marketing-bien-phien-dich
2196,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2197,,
2198,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2199,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2200,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2201,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2202,marketing-truyen-thong,marketing-bien-phien-dich
2203,giao-duc-dao-tao,giao-duc-giang-day
2204,van-tai-logistics,van-tai-giao-nhan
2205,co-khi-che-tao,co-khi-che-tao-co-khi
2206,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2207,co-khi-che-tao,co-khi-che-tao-co-khi
2208,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2209,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2210,van-tai-logistics,van-tai-giao-nhan
2211,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2212,xay-dung,xay-dung-ky-su
2213,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2214,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2215,,
2216,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2217,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2218,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2219,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2220,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2221,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2222,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2223,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2224,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2225,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2226,co-khi-che-tao,co-khi-che-tao-co-khi
2227,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2228,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2229,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2230,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2231,co-khi-che-tao,co-khi-che-tao-co-khi
2232,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2233,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2234,xay-dung,xay-dung-ky-su
2235,,
2236,,
2237,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2238,marketing-truyen-thong,marketing-bien-phien-dich
2239,van-tai-logistics,van-tai-logistics-kho-van
2240,,
2241,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2242,,
2243,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2244,,
2245,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2246,,
2247,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2248,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
2249,giao-duc-dao-tao,giao-duc-giang-day
2250,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2251,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2252,khach-san-nha-hang-du-lich,khach-san-khach-san
2253,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2254,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2255,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2256,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2257,van-tai-logistics,van-tai-giao-nhan
2258,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2259,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2260,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2261,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2262,marketing-truyen-thong,marketing-tong-hop
2263,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2264,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2265,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2266,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2267,giao-duc-dao-tao,giao-duc-giang-day
2268,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2269,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2270,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2271,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2272,thiet-ke-kien-truc,thiet-ke-my-thuat
2273,,
2274,co-khi-che-tao,co-khi-che-tao-co-khi
2275,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2276,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2277,marketing-truyen-thong,marketing-bien-phien-dich
2278,,
2279,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
2280,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2281,co-khi-che-tao,co-khi-che-tao-co-khi
2282,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2283,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
2284,,
2285,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2286,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
2287,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2288,y-te-duoc,y-te-duoc-y-te
2289,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2290,,
2291,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2292,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2293,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2294,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2295,,
2296,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2297,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2298,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2299,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2300,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2301,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2302,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2303,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2304,,
2305,,
2306,van-tai-logistics,van-tai-giao-nhan
2307,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2308,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2309,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
2310,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2311,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2312,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2313,y-te-duoc,y-te-duoc-y-te
2314,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2315,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2316,van-tai-logistics,van-tai-giao-nhan
2317,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2318,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2319,giao-duc-dao-tao,giao-duc-giang-day
2320,xay-dung,xay-dung-ky-su
2321,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2322,,
2323,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2324,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2325,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2326,,
2327,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2328,co-khi-che-tao,co-khi-che-tao-co-khi
2329,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2330,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2331,van-tai-logistics,van-tai-giao-nhan
2332,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2333,,
2334,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2335,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2336,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2337,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2338,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2339,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2340,san-xuat-qa-qc,san-xuat-thuc-pham
2341,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2342,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2343,,
2344,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2345,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2346,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2347,marketing-truyen-thong,marketing-bien-phien-dich
2348,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2349,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2350,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2351,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2352,,
2353,co-khi-che-tao,co-khi-che-tao-co-khi
2354,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2355,,
2356,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2357,,
2358,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2359,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2360,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2361,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2362,,
2363,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2364,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2365,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2366,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2367,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2368,,
2369,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2370,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2371,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2372,xay-dung,xay-dung-ky-su
2373,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2374,giao-duc-dao-tao,giao-duc-giang-day
2375,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2376,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2377,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2378,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2379,xay-dung,xay-dung-ky-su
2380,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2381,,
2382,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2383,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2384,,
2385,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2386,,
2387,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2388,xay-dung,xay-dung-ky-su
2389,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2390,marketing-truyen-thong,marketing-bien-phien-dich
2391,khach-san-nha-hang-du-lich,khach-san-khach-san
2392,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2393,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2394,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2395,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2396,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2397,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2398,,
2399,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2400,cntt,cntt-phan-cung-mang
2401,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2402,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2403,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2404,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2405,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2406,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2407,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2408,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2409,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2410,xay-dung,xay-dung-ky-su
2411,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2412,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2413,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2414,y-te-duoc,y-te-duoc-y-te
2415,,
2416,cntt,cntt-phat-trien-phan-mem
2417,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2418,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2419,van-tai-logistics,van-tai-giao-nhan
2420,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2421,,
2422,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2423,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2424,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2425,marketing-truyen-thong,marketing-tong-hop
2426,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2427,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2428,van-tai-logistics,van-tai-giao-nhan
2429,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2430,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2431,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2432,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2433,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2434,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2435,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2436,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2437,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2438,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2439,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2440,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2441,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2442,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2443,van-tai-logistics,van-tai-giao-nhan
2444,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2445,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2446,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2447,,
2448,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2449,,
2450,,
2451,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2452,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2453,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2454,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2455,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2456,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2457,co-khi-che-tao,co-khi-che-tao-co-khi
2458,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2459,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2460,thiet-ke-kien-truc,thiet-ke-my-thuat
2461,,
2462,van-tai-logistics,van-tai-giao-nhan
2463,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2464,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2465,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2466,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2467,,
2468,marketing-truyen-thong,marketing-tong-hop
2469,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2470,marketing-truyen-thong,marketing-bien-phien-dich
2471,marketing-truyen-thong,marketing-tong-hop
2472,,
2473,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2474,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2475,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2476,,
2477,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2478,,
