jd_row_index,industry_group_slug,industry_branch_slug
508,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
509,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
510,marketing-truyen-thong,marketing-to-chuc-su-kien
511,giao-duc-dao-tao,giao-duc-giang-day
512,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
513,cntt,cntt-phat-trien-phan-mem
514,thiet-ke-kien-truc,thiet-ke-noi-that
515,cntt,cntt-phat-trien-phan-mem
516,,
517,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
518,marketing-truyen-thong,marketing-truyen-thong-pr
519,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
520,marketing-truyen-thong,marketing-truyen-thong-pr
521,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
522,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
523,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
524,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
525,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
526,xay-dung,xay-dung-ky-su
527,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
528,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
529,y-te-duoc,y-te-duoc-duoc-pham
530,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
531,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
532,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
533,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
534,marketing-truyen-thong,marketing-truyen-thong-pr
535,xay-dung,xay-dung-ky-su
536,giao-duc-dao-tao,giao-duc-giang-day
537,marketing-truyen-thong,marketing-truyen-thong-pr
538,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
539,,
540,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
541,cntt,cntt-phat-trien-phan-mem
542,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
543,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
544,,
545,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
546,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
547,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
548,bat-dong-san,bat-dong-san-moi-gioi
549,marketing-truyen-thong,marketing-truyen-thong-pr
550,cntt,cntt-phat-trien-phan-mem
551,marketing-truyen-thong,marketing-truyen-thong-pr
552,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
553,,
554,bat-dong-san,bat-dong-san-moi-gioi
555,cntt,cntt-phat-trien-phan-mem
556,cntt,cntt-phat-trien-phan-mem
557,marketing-truyen-thong,marketing-bien-phien-dich
558,thiet-ke-kien-truc,thiet-ke-do-hoa
559,dich-vu-khach-hang,dich-vu-khach-hang-cskh
560,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
561,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
562,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
563,,
564,giao-duc-dao-tao,giao-duc-giang-day
565,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
566,giao-duc-dao-tao,giao-duc-giang-day
567,y-te-duoc,y-te-duoc-y-te
568,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
569,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
570,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
571,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
572,,
573,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
574,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
575,giao-duc-dao-tao,giao-duc-giang-day
576,marketing-truyen-thong,marketing-truyen-thong-pr
577,co-khi-che-tao,co-khi-tu-dong-hoa
578,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
579,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
580,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
581,van-tai-logistics,van-tai-xuat-nhap-khau
582,giao-duc-dao-tao,giao-duc-giang-day
583,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
584,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
585,marketing-truyen-thong,marketing-bien-phien-dich
586,van-tai-logistics,van-tai-logistics-kho-van
587,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
588,xay-dung,xay-dung-ky-su
589,thiet-ke-kien-truc,thiet-ke-do-hoa
590,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
591,marketing-truyen-thong,marketing-truyen-thong-pr
592,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
593,,
594,dich-vu-khach-hang,dich-vu-khach-hang-cskh
595,cntt,cntt-phat-trien-phan-mem
596,cntt,cntt-phat-trien-phan-mem
597,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
598,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
599,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
600,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
601,marketing-truyen-thong,marketing-truyen-thong-pr
602,cntt,cntt-phat-trien-phan-mem
603,y-te-duoc,y-te-duoc-y-te
604,,
605,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
606,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
607,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
608,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
609,marketing-truyen-thong,marketing-truyen-thong-pr
610,van-tai-logistics,van-tai-xuat-nhap-khau
611,marketing-truyen-thong,marketing-truyen-thong-pr
612,marketing-truyen-thong,marketing-truyen-thong-pr
613,cntt,cntt-phat-trien-phan-mem
614,cntt,cntt-phat-trien-phan-mem
615,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
616,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
617,,
618,van-tai-logistics,van-tai-logistics-kho-van
619,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
620,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
621,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
622,san-xuat-qa-qc,san-xuat-quan-ly
623,marketing-truyen-thong,marketing-truyen-thong-pr
624,,
625,xay-dung,xay-dung-ky-su
626,cntt,cntt-phan-cung-mang
627,,
628,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
629,,
630,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
631,san-xuat-qa-qc,san-xuat-thuc-pham
632,marketing-truyen-thong,marketing-truyen-thong-pr
633,,
634,cntt,cntt-phan-cung-mang
635,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
636,giao-duc-dao-tao,giao-duc-giang-day
637,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
638,marketing-truyen-thong,marketing-truyen-thong-pr
639,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
640,cntt,cntt-phat-trien-phan-mem
641,dich-vu-khach-hang,dich-vu-khach-hang-cskh
642,xay-dung,xay-dung-ky-su
643,,
644,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
645,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
646,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
647,cntt,cntt-phat-trien-phan-mem
648,y-te-duoc,y-te-duoc-y-te
649,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
650,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
651,thiet-ke-kien-truc,thiet-ke-do-hoa
652,,
653,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
654,co-khi-che-tao,co-khi-tu-dong-hoa
655,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
656,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
657,,
658,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
659,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
660,giao-duc-dao-tao,giao-duc-giang-day
661,y-te-duoc,y-te-duoc-duoc-pham
662,marketing-truyen-thong,marketing-truyen-thong-pr
663,marketing-truyen-thong,marketing-to-chuc-su-kien
664,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
665,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
666,bat-dong-san,bat-dong-san-moi-gioi
667,,
668,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
669,giao-duc-dao-tao,giao-duc-giang-day
670,giao-duc-dao-tao,giao-duc-giang-day
671,marketing-truyen-thong,marketing-truyen-thong-pr
672,y-te-duoc,y-te-duoc-y-te
673,marketing-truyen-thong,marketing-truyen-thong-pr
674,cntt,cntt-phat-trien-phan-mem
675,,
676,dich-vu-khach-hang,dich-vu-khach-hang-cskh
677,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
678,thiet-ke-kien-truc,thiet-ke-my-thuat
679,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
680,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
681,san-xuat-qa-qc,san-xuat-thuc-pham
682,san-xuat-qa-qc,san-xuat-quan-ly
683,van-tai-logistics,van-tai-logistics-kho-van
684,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
685,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
686,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
687,cntt,cntt-phat-trien-phan-mem
688,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
689,,
690,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
691,marketing-truyen-thong,marketing-truyen-thong-pr
692,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
693,san-xuat-qa-qc,san-xuat-det-may
694,,
695,dich-vu-khach-hang,dich-vu-khach-hang-cskh
696,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
697,giao-duc-dao-tao,giao-duc-giang-day
698,thiet-ke-kien-truc,thiet-ke-do-hoa
699,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
700,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
701,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
702,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
703,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
704,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
705,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
706,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
707,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
708,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
709,giao-duc-dao-tao,giao-duc-giang-day
710,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
711,khach-san-nha-hang-du-lich,khach-san-khach-san
712,,
713,,
714,,
715,giao-duc-dao-tao,giao-duc-giang-day
716,marketing-truyen-thong,marketing-truyen-thong-pr
717,san-xuat-qa-qc,san-xuat-quan-ly
718,khach-san-nha-hang-du-lich,khach-san-khach-san
719,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
720,giao-duc-dao-tao,giao-duc-giang-day
721,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
722,marketing-truyen-thong,marketing-truyen-thong-pr
723,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
724,marketing-truyen-thong,marketing-truyen-thong-pr
725,xay-dung,xay-dung-ky-su
726,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
727,cntt,cntt-phat-trien-phan-mem
728,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
729,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
730,thiet-ke-kien-truc,thiet-ke-do-hoa
731,marketing-truyen-thong,marketing-truyen-thong-pr
732,marketing-truyen-thong,marketing-truyen-thong-pr
733,san-xuat-qa-qc,san-xuat-det-may
734,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
735,marketing-truyen-thong,marketing-truyen-thong-pr
736,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
737,cntt,cntt-phat-trien-phan-mem
738,marketing-truyen-thong,marketing-bien-phien-dich
739,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
740,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
741,san-xuat-qa-qc,san-xuat-quan-ly
742,khach-san-nha-hang-du-lich,khach-san-khach-san
743,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
744,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
745,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
746,marketing-truyen-thong,marketing-truyen-thong-pr
747,y-te-duoc,y-te-duoc-y-te
748,dich-vu-khach-hang,dich-vu-khach-hang-cskh
749,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
750,marketing-truyen-thong,marketing-truyen-thong-pr
751,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
752,,
753,cntt,cntt-phat-trien-phan-mem
754,cntt,cntt-phat-trien-phan-mem
755,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
756,,
757,cntt,cntt-phat-trien-phan-mem
758,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
759,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
760,cntt,cntt-phat-trien-phan-mem
761,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
762,cntt,cntt-phat-trien-phan-mem
763,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
764,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
765,,
766,bat-dong-san,bat-dong-san-moi-gioi
767,,
768,san-xuat-qa-qc,san-xuat-thuc-pham
769,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
770,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
771,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
772,bat-dong-san,bat-dong-san-moi-gioi
773,cntt,cntt-phat-trien-phan-mem
774,giao-duc-dao-tao,giao-duc-giang-day
775,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
776,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
777,giao-duc-dao-tao,giao-duc-giang-day
778,cntt,cntt-phat-trien-phan-mem
779,cntt,cntt-phat-trien-phan-mem
780,bat-dong-san,bat-dong-san-moi-gioi
781,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
782,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
783,cntt,cntt-phat-trien-phan-mem
784,cntt,cntt-phat-trien-phan-mem
785,cntt,cntt-phat-trien-phan-mem
786,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
787,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
788,giao-duc-dao-tao,giao-duc-giang-day
789,cntt,cntt-phat-trien-phan-mem
790,cntt,cntt-phat-trien-phan-mem
791,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
792,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
793,giao-duc-dao-tao,giao-duc-giang-day
794,co-khi-che-tao,co-khi-tu-dong-hoa
795,marketing-truyen-thong,marketing-truyen-thong-pr
796,,
797,,
798,,
799,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
800,,
801,,
802,cntt,cntt-phat-trien-phan-mem
803,khach-san-nha-hang-du-lich,khach-san-khach-san
804,cntt,cntt-phat-trien-phan-mem
805,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
806,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
807,cntt,cntt-phat-trien-phan-mem
808,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
809,co-khi-che-tao,co-khi-tu-dong-hoa
810,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
811,marketing-truyen-thong,marketing-bien-phien-dich
812,marketing-truyen-thong,marketing-bien-phien-dich
813,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
814,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
815,,
816,,
817,,
818,,
819,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
820,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
821,giao-duc-dao-tao,giao-duc-giang-day
822,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
823,giao-duc-dao-tao,giao-duc-giang-day
824,cntt,cntt-phan-cung-mang
825,,
826,marketing-truyen-thong,marketing-truyen-thong-pr
827,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
828,san-xuat-qa-qc,san-xuat-thuc-pham
829,giao-duc-dao-tao,giao-duc-giang-day
830,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
831,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
832,,
833,,
834,,
835,,
836,,
837,marketing-truyen-thong,marketing-truyen-thong-pr
838,,
839,,
840,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
841,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
842,cntt,cntt-phat-trien-phan-mem
843,san-xuat-qa-qc,san-xuat-quan-ly
844,cntt,cntt-phat-trien-phan-mem
845,cntt,cntt-phat-trien-phan-mem
846,cntt,cntt-phat-trien-phan-mem
847,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
848,,
849,,
850,dich-vu-khach-hang,dich-vu-khach-hang-cskh
851,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
852,,
853,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
854,giao-duc-dao-tao,giao-duc-giang-day
855,,
856,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
857,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
858,khach-san-nha-hang-du-lich,khach-san-khach-san
859,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
860,y-te-duoc,y-te-duoc-y-te
861,san-xuat-qa-qc,san-xuat-moi-truong
862,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
863,cntt,cntt-phat-trien-phan-mem
864,,
865,marketing-truyen-thong,marketing-truyen-thong-pr
866,dich-vu-khach-hang,dich-vu-khach-hang-cskh
867,bat-dong-san,bat-dong-san-moi-gioi
868,van-tai-logistics,van-tai-logistics-kho-van
869,cntt,cntt-phan-cung-mang
870,,
871,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
872,van-tai-logistics,van-tai-xuat-nhap-khau
873,y-te-duoc,y-te-duoc-y-te
874,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
875,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
876,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
877,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
878,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
879,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
880,marketing-truyen-thong,marketing-truyen-thong-pr
881,khach-san-nha-hang-du-lich,khach-san-khach-san
882,san-xuat-qa-qc,san-xuat-nong-nghiep
883,,
884,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
885,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
886,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
887,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
888,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
889,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
890,,
891,,
892,khach-san-nha-hang-du-lich,khach-san-khach-san
893,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
894,,
895,,
896,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
897,dich-vu-khach-hang,dich-vu-khach-hang-cskh
898,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
899,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
900,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
901,marketing-truyen-thong,marketing-truyen-thong-pr
902,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
903,giao-duc-dao-tao,giao-duc-giang-day
904,,
905,van-tai-logistics,van-tai-xuat-nhap-khau
906,marketing-truyen-thong,marketing-truyen-thong-pr
907,marketing-truyen-thong,marketing-bien-phien-dich
908,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
909,dich-vu-khach-hang,dich-vu-khach-hang-cskh
910,dich-vu-khach-hang,dich-vu-khach-hang-cskh
911,xay-dung,xay-dung-ky-su
912,thiet-ke-kien-truc,thiet-ke-do-hoa
913,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
914,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
915,,
916,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
917,marketing-truyen-thong,marketing-truyen-thong-pr
918,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
919,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
920,khach-san-nha-hang-du-lich,khach-san-khach-san
921,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
922,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
923,cntt,cntt-phat-trien-phan-mem
924,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
925,,
926,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
927,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
928,marketing-truyen-thong,marketing-truyen-thong-pr
929,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
930,dich-vu-khach-hang,dich-vu-khach-hang-cskh
931,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
932,thiet-ke-kien-truc,thiet-ke-noi-that
933,giao-duc-dao-tao,giao-duc-giang-day
934,co-khi-che-tao,co-khi-tu-dong-hoa
935,giao-duc-dao-tao,giao-duc-giang-day
936,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
937,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
938,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
939,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
940,co-khi-che-tao,co-khi-tu-dong-hoa
941,marketing-truyen-thong,marketing-truyen-thong-pr
942,,
943,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
944,cntt,cntt-phan-cung-mang
945,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
946,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
947,marketing-truyen-thong,marketing-truyen-thong-pr
948,marketing-truyen-thong,marketing-truyen-thong-pr
949,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
950,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
951,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
952,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
953,bat-dong-san,bat-dong-san-moi-gioi
954,marketing-truyen-thong,marketing-truyen-thong-pr
955,giao-duc-dao-tao,giao-duc-giang-day
956,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
957,cntt,cntt-phat-trien-phan-mem
958,giao-duc-dao-tao,giao-duc-giang-day
959,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
960,marketing-truyen-thong,marketing-truyen-thong-pr
961,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
962,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
963,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
964,,
965,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
966,cntt,cntt-phat-trien-phan-mem
967,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
968,,
969,y-te-duoc,y-te-duoc-y-te
970,marketing-truyen-thong,marketing-truyen-thong-pr
971,,
972,marketing-truyen-thong,marketing-truyen-thong-pr
973,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
974,dich-vu-khach-hang,dich-vu-khach-hang-cskh
975,cntt,cntt-phat-trien-phan-mem
976,marketing-truyen-thong,marketing-truyen-thong-pr
977,xay-dung,xay-dung-ky-su
978,cntt,cntt-phat-trien-phan-mem
979,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
980,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
981,cntt,cntt-phat-trien-phan-mem
982,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
983,cntt,cntt-phat-trien-phan-mem
984,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
985,,
986,,
987,khach-san-nha-hang-du-lich,khach-san-khach-san
988,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
989,xay-dung,xay-dung-ky-su
990,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
991,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
992,xay-dung,xay-dung-ky-su
993,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
994,marketing-truyen-thong,marketing-truyen-thong-pr
995,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
996,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
997,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
998,cntt,cntt-phan-cung-mang
999,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1000,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1001,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1002,,
1003,giao-duc-dao-tao,giao-duc-giang-day
1004,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1005,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1006,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
1007,,
1008,,
1009,cntt,cntt-phat-trien-phan-mem
1010,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1011,marketing-truyen-thong,marketing-truyen-thong-pr
1012,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
1013,giao-duc-dao-tao,giao-duc-giang-day
1014,marketing-truyen-thong,marketing-truyen-thong-pr
1015,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1016,marketing-truyen-thong,marketing-truyen-thong-pr
1017,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1018,marketing-truyen-thong,marketing-truyen-thong-pr
1019,,
1020,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
1021,,
1022,giao-duc-dao-tao,giao-duc-giang-day
1023,,
1024,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
1025,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1026,marketing-truyen-thong,marketing-truyen-thong-pr
1027,marketing-truyen-thong,marketing-bien-phien-dich
1028,bat-dong-san,bat-dong-san-moi-gioi
1029,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1030,khach-san-nha-hang-du-lich,khach-san-khach-san
1031,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1032,cntt,cntt-phat-trien-phan-mem
1033,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
